episode_id,source,source_tier,denominator_eligibility_category,denominator_exclusion_reason,technical_noise_confidence,business_context_signal_count,technical_noise_signal_count,normalized_episode_excerpt
domo_community_forum::67522::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Solved ETL - Replace Null Values Hi, I have a dataset with null values and text and I am trying to replace them with 0 and 1 respectively. But, when I try to write a formula using the conditions 'If Null' or 'If not null' I keep getting errors. Does anyone have any ideas? Than..."
domo_community_forum::36459::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Hi everyone, is it possible to temporary hide a card shared with others (i don't want to delete it)? Hi All, I am an administrator and I have created a card that has been shared with a lot of people. I need to temporary hide it as I want to make some adjustment. Is it possible..."
domo_community_forum::54720::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How can I get the data from several feeder cards to populate a master card? Hello. I have built a page in DOMO that has several cards. Most of the cards are filter cards, but some display the data in tables based on the filters from their associated filter cards. There is also..."
domo_community_forum::28601::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Ad hoc ""Fusions"" in the card builder interface Is it possible (or intended to be possible, if anyone might know) to build a card based on several datasources and specify the join in the card builder instead of building a fusion ETL per card? The benfit we see in that is that w..."
domo_community_forum::43490::01,domo_community_forum,exploratory_edge_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,3,Custom App and Dynamic Datasets Is it possible to create a custom app such that the datasets are setup when creating a card off of it? The idea being that the datasets that the app points to can be changed on initial card setup. I see that you configure a dataset in the manife...
domo_community_forum::68438::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Pivot Table Expansion Is it possible for Pivot Table to expand in 1 column like this? instead of the expansion is in another column?
domo_community_forum::47569::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Error uploading assets via domo publish Hi , Getting error while uploading to existing card via domo publish command Design can be found at https://pg-azure.domo.com/assetlibrary?designId=7ff12cbf-e2fc-4353-bb5c-93837234d762 X Error uploading assets error Command failed with e..."
domo_community_forum::69084::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Data Join Confusion - Magic ETL Hi, I'm trying to join two sets of data together (assignments submission data & assignment summary data) For the output, I am trying to get a list of all assignments with a due date in a date range that have not been submitted by the students. T..."
domo_community_forum::68007::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Smart Text card title show year with a comma. How do I get rid of it? So instead of '2024 Sales', the title shows '2,024 Sales'. How do get rid of this comma? I used 'Display any filter' Sales as Card Title So instead of '2024 Sales', the title shows '2,024 Sales'. How do get..."
domo_community_forum::57166::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"error while running a hello-world application => domo dev command Trying the very first domo hello-world application by following the tutorial. For some reason not able to run the domo dev command and getting error as ""DesignId is required"" domo.PNG Trying the very first domo..."
