episode_id,source,source_tier,current_category,reviewed_category,business_context_present,technical_support_noise_present,ambiguity,reason,example_text_excerpt,persona_id,labelability_status
stackoverflow::73329155::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,yes,yes,no,"business=1, technical=2, strong=0, source=stackoverflow, labelability=low_signal","MySQL 3 tables with 2 join and 1 non join table in one query <p>Good day,</p> <p>Having problems with querying this type of scenario.</p> <p>Sample scenario: I have 3 tables named <code>tbl_customer, tbl_amount, tbl_expense</code></p> <p>tbl_customer has fields named <code>cus...",,low_signal
stackoverflow::70007146::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,no,yes,no,"business=0, technical=5, strong=0, source=stackoverflow, labelability=low_signal","SQL Server locks up on INSERT/SELECT when columns don&#39;t match...but only in SQL Server Management Studio <p>I recently managed to lock up our SQL Server database with a query like this (simplified for clarity):</p> <pre><code>SELECT *, NULL AS extraColmn INTO #tempTable FR...",,low_signal
domo_community_forum::68041::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=2, strong=0, source=domo_community_forum, labelability=low_signal","fixed functions in etl Is it possible to add fixed functions in the magic etl? This is the fixed function I'm referring to. SUM(SUM(Term length (lookup)) FIXED (BY Document Number)) I can add it in as a beast mode, but can't add it as a formula in magic etl. Is it possible to...",,low_signal
domo_community_forum::69342::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=2, strong=0, source=domo_community_forum, labelability=low_signal",Cannot use Domo to create cards because field edit (pencil or drop down) does not work Cannot use Domo to create cards because field edit (pencil or drop down) does not work. Same issue using Chrome or Edge. Still cannot navigate to multiple screens using taskbar thumbnails (I...,,low_signal
domo_community_forum::69406::01,domo_community_forum,exploratory_edge_source,generic_low_signal,setup_auth_permission_noise,no,yes,no,"business=0, technical=5, strong=0, source=domo_community_forum, labelability=low_signal","Account Sharing for DataSet Copy Account not working Hey , Is anyone able to do 'Account Sharing' for a Dataset Copy Account that is setup using Access token ? Trying to set one up to build virtual datasets and then share it with the group. However , when trying to Share the a...",,low_signal
google_developer_forums::191409::01,google_developer_forums,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=3, technical=3, strong=0, source=google_developer_forums, labelability=low_signal","Total for Metrics in a Table Hi, I want to display a table with several metrics in different columns. Alongside these I want to display 3 Dimensions. How can I display a total for each metric column within the table? I can see pivot tables allow “Totals” to be shown but it onl...",,low_signal
stackoverflow::74321000::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,no,yes,no,"business=0, technical=2, strong=0, source=stackoverflow, labelability=low_signal",MYSQL LIKE OPERATOR WITH few characters match also <p>I have a database table with service categories. I want to do search based on the user selected input. For example:</p> <p>table - <strong>service_categories</strong></p> <pre><code>id | created_at | updated_at | service_ca...,,low_signal
google_developer_forums::127556::01,google_developer_forums,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=2, technical=7, strong=0, source=google_developer_forums, labelability=low_signal","Access filters work well when there are one or more restrictions that are logically “AND”-ed together. When you have restrictions that are more complex, such as “the data is for this user OR the data is for users that report to this user”, you’ll generally need to write that S...",,low_signal
stackoverflow::74992013::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,yes,yes,no,"business=1, technical=2, strong=0, source=stackoverflow, labelability=low_signal","How to enforce 1-[max n] relationship concurrency-safely? Semaphore table? <p>I have the following minimal example showing my problem:</p> <p>I have a <code>Person</code> table, which has an (auto-increment) id as primary key and some information about the Person.</p> <p>I hav...",,low_signal
domo_community_forum::58072::01,domo_community_forum,exploratory_edge_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=3, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Graphing multiple metrics in one chart by rank Hi, I'm trying to create a chart that shows how different GA4 metrics show a different result for which site traffic source performs best. For example, per the screenshot below: Email has the highest avg events per session Direct...",,low_signal
google_developer_forums::112998::01,google_developer_forums,supporting_validation_source,generic_low_signal,ambiguous_review_bucket,yes,yes,yes,"business=3, technical=2, strong=0, source=google_developer_forums, labelability=low_signal","Very basic Question Hi everyone, Brand new here, so forgive me if I do this wrong. Just point me in the right direction. My software vendor, EnterpriseRx, is using Looker for their new reporting platform and I need to learn how to use it to build custom reports. I don’t get ho...",,low_signal
adobe_analytics_community::90101::01,adobe_analytics_community,supporting_validation_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=adobe_analytics_community, labelability=low_signal","I have unspecified destination url and is affecting my tracking code set up. Hello, i have a problem inside mi settings in adobe. Basically i have unspefied traffict with destination url and marketing channels. Specially Paid search.@yuhuisg With unspecified destination url He...",,low_signal
domo_community_forum::32133::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal","Filtering a Dataset in a Custom App using a URL Hello, We are planning to have an external link to a custom app that will filter out one record. However, I know that DOMO custom apps cannot access the url in the address bar, so we cannot use a query string. Additionally, I hav...",,low_signal
domo_community_forum::5689::01,domo_community_forum,exploratory_edge_source,generic_low_signal,server_deploy_config_noise,no,yes,no,"business=0, technical=1, strong=0, source=domo_community_forum, labelability=low_signal",How can I change the Append to Replace for an already created card? I already have a set of created cards that I have been using for a while. Where can I go and change Append to Replace in those cards? I am unable to do that through Datacenter>Datasets>Overview I am unable to...,,low_signal
stackoverflow::75880255::01,stackoverflow,supporting_validation_source,generic_low_signal,syntax_formula_debug_noise,yes,yes,no,"business=1, technical=2, strong=0, source=stackoverflow, labelability=low_signal","MySQL - Get delta from timeseries data without consecutive IDs <p>I have a MySQL (v5.7) table that lists total bytes downloaded (rx) and uploaded (tx), with a new row added very several minutes. It looks like this:</p> <pre><code>CREATE TABLE `vsz_port_usage` ( `id` int(11) NO...",,low_signal
